id,text,label,type_,tweet_id
846,@LFofficialpage: ‏#دمشق تدعو #مرسي إلى إدراك أن غالبية شعبه ترفضه الجمل لو شاف حردبتو كان وقع و مات,1,training,'352499275764215810'
847,"لأول مرة.. تراجع تصنيف مصر للمركز الأخير عالمياً فى مستوى المعيشة وبكرة تشوفوا مصر #السيسي_ستايل #مصر  """,1,training,'373750143532924928'
848,#سامي_عنان قد انتهت بما يقال عنه اعتقال فليتمهل.. الامر لم ينتهي بعد.. مزيد من المفاجأت قادمة باذن الله. السيسي قد وقع في الفخ، وربما ستلغي الانتخابات او تؤجل ولكن ماهو مؤكد ان السيسي سيترك القصر قريبا راقدا او مقيدا. #عنان_مزور_ومكانه_اللومان #كوريا_الشِماليه,0,training,'955924785971810305'
849,#القرأن . #صدام_حسين قام بعملية #الانفال باسم ومضمون #سورة_الانفال .الان جاء دور ديكتاتور ثاني حتى يذبح و يقتل #الاكراد باسم #سورة_الفتح .لكن #عفرين سيقرأ #سورة_الفاتحة على سياسات اردوغان الدموية.,1,training,'955358787711520768'
850,"الاخوان فى السجن , البرادعى فى النمسا , مبارك اخلاء سبيل شكلنا هنلعب من الاول تانى",1,training,'369627856407506944'
851,#محمد_بن_زايد هو ينبوع الخير الذي لا ينضب عطاؤه لكل من يحيط به فمسؤلياته الجسام لم تشغله عن الرعاية والاهتمام بكل فئات المجتمع . داعين الله ان يحفظ صاحب السمو ليبقى نبراساً نستضئ به #شكرا_محمد_بن_زايد,0,training,'948793972780097536'
852,#EgyptWatch مقدمة نائب ترامب تصل للأعداد لزيارته السبت المقبل  #Egypt #مصر,0,training,'953978814450864130'
853,#سامي_عنان بتبرر ليه ولمين؟ شيلوا مبارك شيلنا مبارك-شيلوا طنطاوي شيلنا طنطاوي -هاتوا مرسي جيبنا مرسي-شيلوا مرسي شيلنا مرسي!هي البلد بقت لعبة اننا نفضل نمشي ورا شوية عيال؟ خليهم يهروا .. اكتر من كده يخبطوا دماغهم ف اقرب حيطه #السيسي_رئيسا_لمصر,0,training,'955896600697729026'
854,#تويته_في_حب_25يناير محدش كان متخيل ان ف ثورةة هتقوم حتي حسني مبارك نفسة تقريبا بس كان ف شعب عندة ارادة وعزيمة ع التغير الي هما ماتو اصلاوالناس الي كانت بتصنع التغير دا يا اما معتقلين يا اما ميتين 💔💔,0,training,'955895223976124416'
855,#مرسي أيام على ذمة التحقيق في وقائع الاعتداء على السلطة القضائية وإهانتها والتدخل في عملها   !!!,0,training,'376273048410017792'
856,@ahmad_baraka قنوات التت والراديو بقت تقول ع #مرسي اول رئيس مدني ...رغم انهم روجو لمدنية الدوله مع الفريق #شفيق ..للنفاق الف لون,1,training,'217151238213607424'
857,ساعات بحلم احلام بنت هبله قال ايه #المرشد و #خيرت الشاطر و #مرسى بيرقصو على انغام Whip My Hair والكروش تترقص هوب يا ابو الامراس,1,training,'311300571590193152'
858,اتشافى ويوم بنسى وبتعلم كيف أقسى وان رجع لي بيوم نادم في شواطي الروح مرسى,0,training,'955916199262670848'
859,عاااجل : تم رفع علم مصر فوق مبني وزارة الثقافة !!! اخيرا تم تحرير الوزارة -_-,1,training,'344523344625946624'
860,#ترامب يتحول إلى عمل تلفزيوني  #اليمن #Yemen,0,training,'953969286451744770'
861,ويس مسلسل الضحك على الذقون في مصر #محاكمة_مبارك,1,training,'208838578283876354'
862,#عاجل #السيسي يكلف مدير مكتبه اللواء #عباس_كامل بتسيير أعمال جهاز المخابرات العامة #مصر,0,training,'953972740121415680'
863,“@Ibrahim_Elgarhi: صورة نادرة للرئيس مرسي اثناء اجراء احدى التجارب عليه في وكالة ناسا هههههههههههههه,1,training,'289324974777450497'
864,"#مصر #مبارك #كاريكاتير   بعد الحكم بإخلاء سبيله..نشطاء ""فيسبوك وتويتر"" يستقبلون ""مبارك"" بالسخرية...",0,training,'371081210732101632'
865,@AliSamadAkbar @talibalshayeb إخواني الأعزاء انا كنت في زين وشبكت علي الواي فاي مال فودافون مصر,0,training,'218085134786760704'
866,#يناير_حلم_ومكملينه الإفراط في السماحة يفضي إلى المعاملة بوقاحة مُرسي و العسكر أنموذجا ً,0,training,'955882105094975488'
867,#الليبراليه_دمار  كما بترت الدولة داعش يجب بتر الليبرالية . فاالليبرالي: يهدم الدين بإسم الوطن الداعشي: يهدم الوطن بإسم الدين #الليبراليه_دمار,0,training,'955907370613379072'
868,أحذر يا #بشار: فـأمة العرب اذا غضبت غردت بالتويتر وغيرت بالبروفايل وقلبت بالصور :)   يا احنى :D #سوريا #عرب,1,training,'207556998059925506'
869, أخت شريفة تبي تقتل نفسها بنفسها والايام بيننا,0,training,'953950758231314432'
870,  مرسي في الكلية الحربية: يمكنني أن أردعكم بالقانون- وعندى مثدث..ودبابة..وإنتوا لأه:)) الطفل المعجزة حين يصبح إستبن)),1,training,'225201723831107587'
871,مرسي .. اكتشاف اغنيه نادره لام كلثوم وقف الخلق ينظرون جميعا كيف امص الصدمه وحدى ! #مصر #الاخوان,1,training,'341803301957943297'
872,#تصويت بعد مئات الهجمات بالغازات السامة والأسلحة الكيماوية يلي شنتها عصابة بشار الإرهابي النصيري بدعم ورعاية مباشرة من ملالي إيران وعصابة #بوتين وانعدام اي رد دولي عليها، هل يعتبر الغرب هذا النوع من الهجمات ضد الأكثرية السنية في سوريا,0,training,'955349373977808896'
873,انت مفكر يا #مرسي لما تقفل جوجل و اليوتيوب فى #مصر تبقي شوفت شغلك :)) دإنت هتشوف الوييييييييل   والله,1,training,'301471664611405824'
874,“@DLachine: و أول مناظرة رئاسية في تاريخ مصر و العالم العربي لا تذاع على تلفزيون الدولة الرسمي ..   #Monazarat #انتخابات_مصر #مصر”,1,training,'200657761523085313'
875,#اعتقال_المخترع_سعيد_الزهراني لن يكون الاخير،،  يجب تغيير سياسة الابتعاث الى دول اخرى تحترم مواطنينا  اليابان الصين روسيا كوريا المانيا بلجيكا,0,training,'955890330720768001'
876,#اردوغان يعيد للاذهان صور بشار الاسد وهو مذلول امام سيده بوتين اللهم ذِل و انتقم من كل شخص أذى السوريين و تاجر بهم,0,training,'953709185937690627'
877,السيسي حيحاكم طنطاوى وعنان على قتل المتظاهرين   _الثورة_المصرية,1,training,'352486641492963330'
878,@Secrets_Politic الفريق بشار ؟؟؟!!! بوووهاهاهاهاهااااي، هالخروف فريق؟ فريق بهايم يمكن. #سوريا #البحرين   #السعودية,1,training,'222660661057028098'
879,ابغى دراما تضحك بس للاسف كوريا غارقة بالمحققين والجرايم ذي الفترة,0,training,'956014147279491078'
880, #عمرسليمان @DrBassemYoussef صوت البومة   :),1,training,'189428871374974976'
881,انا الدكتور مرسي جالي ف 6 رؤيات D:,1,training,'286280084615221248'
882,معصومه مبارك بتساوي المره بالريال وتطالب بتجنيس عيالها زين ماتطلب تكتبهم باسمها وتطالب بالمساواه بالميراث,1,training,'341511897029431299'
883,مرسي والوفد المرافق له يغفون في النوم - أخبار# #قطر #الرئيس   via @Maktoob_Yahoo اكيد كانوا تعبانبن من الشوبينج,1,training,'316641275505958912'
884,قسما بالله انه تنظيم الجبره اشرف من مستشفى مبارك   الصحه,1,training,'203491693876625408'
885,#مينفعش_تترشح_عشان فى رئيس منتخب مخطوف #مرسي_رئيسنا_البطل #ومخطوفه بلادنا معاه,0,training,'955891877030621185'
886,"النور يقطع يلعن ميتين ام مرسى, راجل عالقهوة :برضه مرسى؟ اتقوا الله بقا!-يعني السيسى هو السبب؟ لأ أمى اللى بتحكم, خلاص يلعن ميتين أمك",1,training,'364532013056786432'
887,كيف لشعب يوما أمسى على فرحة النصر و خلع الصهيوني مبارك ان يفيق صباح ثورته و يرى الصهيوني رئيس وزراء المخلوع يخوض سباق الانتخابات؟#مصر,1,training,'206794588231450625'
