pairID	sentence1	sentence2	gold_label	Lexical Semantics_coarse	Predicate-Argument Structure_coarse	Logic_coarse	Knowledge_coarse	Symmetry/Collectivity	Factivity	Named entities	Quantifiers	Lexical entailment	Redundancy	Morphological negation	Lexical implication	Topicalization	Core Args	Nominalization	Anaphora/Coreference	Datives	Coordination scope	Prepositional phrases	Reciprocity	Causative/Inchoative	Restrictivity	Intersectivity	Active/Passive	Relative clauses	Adjectivation	Genitives/Partitives	Ellipsis/Implicits	Affixation	Conjunction	Non-monotone	Intervals/Numbers	Downward monotone	Upward monotone	Negation	Double Negation	Conditionals	Disjunction	Temporal	Existential	Universal	Common sense	World Knowledge
257	إن معاملة المنشقين السياسيين ، داخل وخارج البلاد ، بغيضة وتثير الاشمئزاز . فإنهم إما يسجنون بسبب جرائمهم المفترضة ، أو يمنعون من زيارة أسرهم	إن معاملة المنشقين السياسيين ، داخل وخارج البلاد ، بغيضة وتثير الاشمئزاز . فإنهم إما يسجنون بسبب جرائمهم ، أو يمنعون من زيارة أسرهم	neutral	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	إن معاملة المنشقين السياسيين ، داخل وخارج البلاد ، بغيضة وتثير الاشمئزاز . فإنهم إما يسجنون بسبب جرائمهم ، أو يمنعون من زيارة أسرهم	إن معاملة المنشقين السياسيين ، داخل وخارج البلاد ، بغيضة وتثير الاشمئزاز . فإنهم إما يسجنون بسبب جرائمهم المفترضة ، أو يمنعون من زيارة أسرهم	contradiction	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	إن معاملة المنشقين السياسيين ، داخل وخارج البلاد ، بغيضة وتثير الاشمئزاز . فإنهم إما يسجنون بسبب جرائمهم ، أو يمنعون من زيارة أسرهم	إن معاملة المنشقين السياسيين بغيضة وتثير الاشمئزاز . فإنهم إما يسجنون بسبب جرائمهم ، أو يمنعون من زيارة أسرهم	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	إن معاملة المنشقين السياسيين بغيضة وتثير الاشمئزاز . فإنهم إما يسجنون بسبب جرائمهم ، أو يمنعون من زيارة أسرهم	إن معاملة المنشقين السياسيين ، داخل وخارج البلاد ، بغيضة وتثير الاشمئزاز . فإنهم إما يسجنون بسبب جرائمهم ، أو يمنعون من زيارة أسرهم	neutral	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	إن معاملة المنشقين السياسيين ، داخل وخارج البلاد ، بغيضة وتثير الاشمئزاز .	إن معاملة المنشقين السياسيين ، داخل البلاد وخارج البلاد ، بغيضة وتثير الاشمئزاز .	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	إن معاملة المنشقين السياسيين ، داخل البلاد وخارج البلاد ، بغيضة وتثير الاشمئزاز .	إن معاملة المنشقين السياسيين ، داخل وخارج البلاد ، بغيضة وتثير الاشمئزاز .	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	يتعين على اليابان إما أن تزيد من الضغط على قوة العمل الحالية لديها من خلال تعزيز الإنتاجية ، أو تكشف عن مصادر جديدة للطلب في الداخل والخارج .	يتعين على اليابان أن تزيد من الضغط على قوة العمل الحالية لديها	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
264	يتعين على اليابان أن تزيد من الضغط على قوة العمل الحالية لديها	يتعين على اليابان إما أن تزيد من الضغط على قوة العمل الحالية لديها من خلال تعزيز الإنتاجية ، أو تكشف عن مصادر جديدة للطلب في الداخل والخارج .	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
265	يتعين على اليابان إما أن تزيد من الضغط على قوة العمل الحالية لديها من خلال تعزيز الإنتاجية ، أو تكشف عن مصادر جديدة للطلب في الداخل والخارج .	يتعين على اليابان تكشف عن مصادر جديدة للطلب في الداخل والخارج .	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
266	يتعين على اليابان تكشف عن مصادر جديدة للطلب في الداخل والخارج .	يتعين على اليابان إما أن تزيد من الضغط على قوة العمل الحالية لديها من خلال تعزيز الإنتاجية ، أو تكشف عن مصادر جديدة للطلب في الداخل والخارج .	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
267	إن صناعة الفحم تطرح اختياراً زائفا	إن صناعة الفحم تطرح اختيارا	neutral	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268	إن صناعة الفحم تطرح اختيارا	إن صناعة الفحم تطرح اختياراً زائفا	contradiction	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	إن أداة وايزر توجيزر تصلح للمرضى الذين يفكرون إما في محاولة الجراحة أو الإشعاع لعلاج السرطان على سبيل المثال ، أو العلاج الطبيعي أو العقاقير لعلاج ألام الظهر	إن أداة وايزر توجيزر تصلح للمرضى الذين يفكرون في محاولة العقاقير لعلاج ألام الظهر	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
270	إن أداة وايزر توجيزر تصلح للمرضى الذين يفكرون في محاولة العقاقير لعلاج ألام الظهر	إن أداة وايزر توجيزر تصلح للمرضى الذين يفكرون إما في محاولة الجراحة أو الإشعاع لعلاج السرطان على سبيل المثال ، أو العلاج الطبيعي أو العقاقير لعلاج ألام الظهر	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
271	إن أداة وايزر توجيزر تصلح للمرضى الذين يفكرون إما في محاولة الجراحة أو الإشعاع لعلاج السرطان على سبيل المثال ، أو العلاج الطبيعي أو العقاقير لعلاج ألام الظهر	إن أداة وايزر توجيزر تصلح للمرضى الذين يفكرون إما في محاولة العلاج الطبيعي	entailment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
272	إن أداة وايزر توجيزر تصلح للمرضى الذين يفكرون إما في محاولة العلاج الطبيعي	إن أداة وايزر توجيزر تصلح للمرضى الذين يفكرون إما في محاولة الجراحة أو الإشعاع لعلاج السرطان على سبيل المثال ، أو العلاج الطبيعي أو العقاقير لعلاج ألام الظهر	neutral	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
273	أعدم لويس السادس عشر ملك فرنسا بالمقصلة	تم إعدام لويس السادس عشر ملك فرنسا بالمقصلة	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	تم إعدام لويس السادس عشر ملك فرنسا بالمقصلة	أعدم لويس السادس عشر ملك فرنسا بالمقصلة	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	أعدم الجيش الألماني أكثر من 6,500 شخص من المدنيين الفرنسيين والبلجيكيين	تم إعدام أكثر من 6,500 شخص من المدنيين الفرنسيين والبلجيكيين	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	تم إعدام أكثر من 6,500 شخص من المدنيين الفرنسيين والبلجيكيين	أعدم الجيش الألماني أكثر من 6,500 شخص من المدنيين الفرنسيين والبلجيكيين	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	أعدم الجيش الألماني أكثر من 6,500 شخص من المدنيين الفرنسيين والبلجيكيين	قام الجيش الألماني بأعدام أكثر من 6,500 شخص من المدنيين الفرنسيين والبلجيكيين	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	قام الجيش الألماني بأعدام أكثر من 6,500 شخص من المدنيين الفرنسيين والبلجيكيين	أعدم الجيش الألماني أكثر من 6,500 شخص من المدنيين الفرنسيين والبلجيكيين	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	المواطنون وأصحاب المحالّ التجاريّة فتحوا محالّهم التجاريّة معرّبين عن ٱستقرار الوضع الأمنيّ داخل المدينة	المواطنون وأصحاب المحالّ التجاريّة قاموا بفتح محالّهم التجاريّة معرّبين عن ٱستقرار الوضع الأمنيّ داخل المدينة	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	المواطنون وأصحاب المحالّ التجاريّة قاموا بفتح محالّهم التجاريّة معرّبين عن ٱستقرار الوضع الأمنيّ داخل المدينة	المواطنون وأصحاب المحالّ التجاريّة فتحوا محالّهم التجاريّة معرّبين عن ٱستقرار الوضع الأمنيّ داخل المدينة	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281	وارتفعت أسعار النفط أكثر من 15 % في الأشهر الإربعة الأخيرة لتتجاوز 56 دولارا للبرميل	وارتفعت أسعار النفط أكثر من 15 % في الأشهر الثلاثة الأخيرة لتتجاوز 56 دولارا للبرميل	contradiction	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
282	وارتفعت أسعار النفط أكثر من 15 % في الأشهر الثلاثة الأخيرة لتتجاوز 56 دولارا للبرميل	وارتفعت أسعار النفط أكثر من 15 % في الأشهر الإربعة الأخيرة لتتجاوز 56 دولارا للبرميل	contradiction	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
283	وتسمح ميزة جديدة للطائرة بالتقاط فيديوهات تصل مدتها إلى دقيقة واحدة وتحريرها	وتسمح ميزة جديدة للطائرة بالتقاط فيديوهات تصل مدتها إلى نصف دقيقة واحدة وتحريرها	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
284	وتسمح ميزة جديدة للطائرة بالتقاط فيديوهات تصل مدتها إلى نصف دقيقة واحدة وتحريرها	وتسمح ميزة جديدة للطائرة بالتقاط فيديوهات تصل مدتها إلى دقيقة وتحريرها	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
285	مع كل دقيقة تمر هناك امرأة تموت أثناء الوضع في مكان ما من العالم .	مع كل دقيقتين تمر هناك امرأة تموت أثناء الوضع في مكان ما من العالم .	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
286	مع كل دقيقتين تمر هناك امرأة تموت أثناء الوضع في مكان ما من العالم .	مع كل دقيقة تمر هناك امرأة تموت أثناء الوضع في مكان ما من العالم .	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
287	مع كل دقيقة تمر هناك امرأة تموت أثناء الوضع في مكان ما من العالم .	مع كل ثانية تمر هناك امرأة تموت أثناء الوضع في مكان ما من العالم .	contradiction	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
288	مع كل ثانية تمر هناك امرأة تموت أثناء الوضع في مكان ما من العالم .	مع كل دقيقة تمر هناك امرأة تموت أثناء الوضع في مكان ما من العالم .	contradiction	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
289	وأخيراً تدخلت الشرطة ، وبعد تحريات دقيقة أعلنت عن العثور على المجرم الحقيقي	وأخيراً تدخلت الشرطة ، وقبل تحريات دقيقة أعلنت عن العثور على المجرم الحقيقي	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
290	وأخيراً تدخلت الشرطة ، وقبل تحريات دقيقة أعلنت عن العثور على المجرم الحقيقي	وأخيراً تدخلت الشرطة ، وبعد تحريات دقيقة أعلنت عن العثور على المجرم الحقيقي	contradiction	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
291	لم يكن مؤمنا	لم يكن يصلي	entailment	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
292	لم يكن يصلي	لم يكن مؤمنا	neutral	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
293	الحقيقة أنّ كلّ إنسان في بيروت الآن يكاد يبكي وهو في الشارع	الحقيقة أنّ كلّ إنسان في لبنان الآن يكاد يبكي وهو في الشارع	neutral	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
294	الحقيقة أنّ كلّ إنسان في لبنان الآن يكاد يبكي وهو في الشارع	الحقيقة أنّ كلّ إنسان في بيروت الآن يكاد يبكي وهو في الشارع	entailment	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
295	فشلت الطائرة البنغاليّة في الإقلاع لتعاود الهبوط ٱضطراريّا	واجهت الطائرة البنغاليّة مشكلة في الإقلاع	entailment	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
296	واجهت الطائرة البنغاليّة مشكلة في الإقلاع	فشلت الطائرة البنغاليّة في الإقلاع لتعاود الهبوط ٱضطراريّا	neutral	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
297	ٱعترضت موسكو وبكين على أحد بنود القانون	ٱعترضت موسكو على القانون	entailment	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
298	ٱعترضت موسكو على القانون	ٱعترضت موسكو وبكين على أحد بنود القانون	neutral	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
299	يمكن وضع لاعبي هوكي الجليد زلاجات على أقدامهم من الحركة بسرعة كبيرة جدا	تساعد الزلاجات لاعبي هوكي الجليد على الحركة بسرعة كبيرة جدا	entailment	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
300	تساعد الزلاجات لاعبي هوكي الجليد على الحركة بسرعة كبيرة جدا	يمكن وضع لاعبي هوكي الجليد زلاجات على أقدامهم من الحركة بسرعة كبيرة جدا	entailment	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
301	تزوج رجل الأعمال المصري أحمد أبوهشيمة من الفنانة هيفاء وهبي وعاش معها لمدة سنة	دام زواج رجل الأعمال المصري أحمد أبوهشيمة من الفنانة هيفاء وهبي لمدة سنة	entailment	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
